product_id,name,subcategory,category,start_date,end_date,is_current
OFF-EN-10003904,"Jiffy Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001297,"OIC Staples, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002977,"Wilson Jones Binder, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003509,"Stiletto Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10000510,"SanDisk Flash Drive, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-LA-10000901,"Smead File Folder Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000829,Avery Non-Stick Binders,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000844,"Wilson Jones Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003376,"Hon Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10002323,"Harbour Creations Shipping Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002086,"Hon Shipping Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIC-10000041,"BIC Markers, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001701,"Novimex File Folder Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000067,"Stockwell Staples, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003699,"Smead File Folder Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003969,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FIS-10004183,"Fiskars Scissors, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002991,"Stockwell Thumb Tacks, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003085,"Stanley Markers, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-OIC-10000121,"OIC Paper Clips, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002122,"Smead Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000690,"Novimex Bag Chairs, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001265,"Hon File Folder Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002605,"Smead Box, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002025,"Memorex Flash Drive, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-LA-10000709,"Avery Color Coded Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BOS-10004262,"Boston Highlighters, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002937,"Wilson Jones Binder Covers, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10001831,"Memorex Keyboard, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-PH-10000376,Square Credit Card Reader,Phones,Technology,2024-05-28,2024-12-31,True
OFF-PA-10004255,Xerox 219,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003973,"Hon Removable Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001383,"Smead Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FIS-10004067,"Fiskars Ruler, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10001624,"Kleencut Ruler, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003455,"Cameo Manila Envelope, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-IBI-10001951,"Ibico Hole Reinforcements, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003920,"Belkin Keyboard, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-SU-10002550,"Kleencut Scissors, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003659,"Accos Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003784,"Ibico Index Tab, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003671,"Fiskars Scissors, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-EAT-10004051,"Eaton Memo Slips, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000812,"Binney & Smith Pens, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001175,"OIC Staples, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000519,"Novimex File Folder Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000320,GBC Plastic Binding Combs,Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003829,Stackable Trays,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-EN-10002816,"Kraft Peel and Seal, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004623,"Smead Removable Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ACM-10001112,"Acme Shears, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002469,"Harbour Creations Shipping Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001271,"Sanford Markers, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004175,"Stockwell Push Pins, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-WIL-10001069,"Wilson Jones Hole Reinforcements, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001801,"Xerox Memo Slips, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000659,"Stockwell Clamps, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003994,"Eaton Note Cards, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10003568,"HP Copy Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-ST-10004190,"Smead Box, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004111,"Enermax Parchment Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003817,"Jiffy Business Envelopes, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000039,"Breville Coffee Grinder, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000952,Fiskars Home & Office Scissors,Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-SME-10004740,"Smead Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-CUI-10003923,"Cuisinart Coffee Grinder, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-JIF-10000556,"Jiffy Interoffice Envelope, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004527,"Advantus Thumb Tacks, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000185,"Cardinal Binder Covers, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004326,"Enermax Parchment Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004116,"Sanford Sketch Pad, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000130,Xerox 199,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002199,"Harbour Creations Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001199,"Advantus Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004709,"Avery Round Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000304,"Kleencut Ruler, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10000540,"Harbour Creations Round Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000676,"Sanford Markers, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-GRE-10002555,"Green Bar Memo Slips, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001397,"Ibico Binder, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10003567,Stiletto Hand Letter Openers,Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-STO-10003605,"Stockwell Paper Clips, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003400,"Cardinal Binder Covers, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-STO-10001239,"Stockwell Clamps, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10004448,"Hon Chairmat, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-EAT-10004696,"Eaton Note Cards, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10001727,"Jiffy Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-FIS-10000628,"Fiskars Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-MEM-10000178,"Memorex Keyboard, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-LA-10000738,"Avery File Folder Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001658,"Avery Round Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-XER-10003104,"Xerox Memo Slips, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000150,"Boston Pens, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001752,"Binney & Smith Pens, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-CAR-10002031,"Cardinal 3-Hole Punch, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002226,"Stockwell Thumb Tacks, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001727,"Advantus Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004344,"Advantus Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004132,"Smead Color Coded Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003808,"SanDisk Note Cards, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004745,"Harbour Creations Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003631,Staples,Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-PAN-10002583,"Panasonic Calculator, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
OFF-LA-10001677,"Avery Color Coded Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000287,"Eldon Stacking Tray, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10000869,"Harbour Creations Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000305,"Cardinal 3-Hole Punch, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003936,Xerox 1994,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-ELD-10003181,"Eldon Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-KRA-10003816,"Kraft Mailers, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004164,"Smead Color Coded Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002280,Advantus Plastic Paper Clips,Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001175,Avery 514,Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-AME-10002081,"Ames Peel and Seal, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003496,"Stockwell Push Pins, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001549,"Harbour Creations Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-KON-10003077,"Konica Calculator, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
OFF-SU-10004110,"Stiletto Scissors, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004624,"Wilson Jones Binder, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001520,"Stockwell Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10004590,"Ames Peel and Seal, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002909,"Fiskars Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIC-10001632,"BIC Pens, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000304,Xerox 1995,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000471,"Smead Shipping Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-GLO-10002315,"GlobeWeis Interoffice Envelope, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-SAN-10003318,"SanDisk Memo Slips, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-MEM-10001732,"Memorex Numeric Keypad, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003943,"Green Bar Computer Printout Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001191,"Harbour Creations File Folder Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10000801,"Advantus Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10004642,"Hon Steel Folding Chair, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10000650,"Rogers Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004099,GBC VeloBinder Strips,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-ROG-10002866,"Rogers Folders, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10004325,"Eldon Box, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000188,"Cardinal Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003887,"Cameo Interoffice Envelope, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003012,"Wilson Jones Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000232,"Ibico 3-Hole Punch, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004142,"Acco Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000480,"Elite Box Cutter, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004185,"Cardinal Binder, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10004425,Staples,Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-ADV-10004159,"Advantus Frame, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10000876,Eldon Simplefile Box Office,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-HAR-10003514,"Harbour Creations Removable Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000765,"Smead Legal Exhibit Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004310,"Advantus Staples, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000373,"Hon Steel Folding Chair, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-NOV-10004968,"Novimex Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003838,"Stockwell Rubber Bands, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-ENE-10004401,"Enermax Parchment Paper, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002749,"Kraft Mailers, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003503,"Smead Legal Exhibit Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002005,Xerox 225,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-IBI-10001640,"Ibico Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004421,"Tenex Clock, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10001862,"Boston Pens, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-ADV-10000551,"Advantus Thumb Tacks, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BRE-10000493,"Breville Coffee Grinder, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10001891,"Acme Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001650,"OIC Push Pins, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000928,"Ibico Binder, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003962,"Accos Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002592,"Cameo Interoffice Envelope, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-JIF-10003677,"Jiffy Peel and Seal, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10003155,"Harbour Creations Bag Chairs, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10000757,"Harbour Creations Removable Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001351,"Enermax Message Books, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AME-10002652,"Ames Peel and Seal, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000356,"Novimex Round Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004705,"OIC Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10003181,"Safco Corner Shelving, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-IBI-10001772,"Ibico Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10003606,"Smead Box, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
